Unnamed: 0,Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),HR_Reserve_Ratio,Cluster
7476,48,Female,78.8,1.64,172.0,124.0,65.0,0.98,Yoga,24.3,3.9,4,1,29.2,3.0,0.5514018691588785,1.6542056074766354,127.7,0.5514018691588785,0
7477,26,Male,83.0,1.79,189.0,171.0,70.0,0.81,HIIT,21.0,2.9,3,1,26.0,9.5,0.8487394957983193,8.063025210084033,542.1,0.8487394957983193,1
7478,48,Female,56.8,1.73,174.0,157.0,66.0,0.97,HIIT,22.7,3.4,6,2,19.0,9.5,0.8425925925925926,8.00462962962963,441.0,0.8425925925925926,0
7479,31,Female,90.5,1.78,183.0,134.0,73.0,0.64,Yoga,21.7,3.8,4,1,28.5,3.0,0.5545454545454546,1.6636363636363636,96.4,0.5545454545454546,1
7480,54,Female,58.6,1.52,164.0,121.0,70.0,0.95,Yoga,24.5,3.7,5,1,25.4,3.0,0.5425531914893617,1.627659574468085,90.6,0.5425531914893617,0
7481,19,Female,63.5,1.69,203.0,160.0,60.0,0.73,Strength,22.8,3.7,3,1,22.3,6.0,0.6993006993006993,4.195804195804196,194.5,0.6993006993006993,1
7482,31,Female,56.8,1.78,189.0,173.0,82.0,1.45,HIIT,21.0,3.9,4,2,18.0,9.5,0.8504672897196262,8.07943925233645,665.4,0.8504672897196262,0
7483,50,Female,86.3,1.83,162.0,136.0,60.0,0.79,Mixed,15.5,4.0,7,3,25.7,8.0,0.7450980392156863,5.96078431372549,406.4,0.7450980392156863,0
7484,52,Female,54.3,1.53,154.0,144.0,85.0,1.1,HIIT,27.1,4.0,2,0,23.3,9.5,0.855072463768116,8.123188405797102,485.2,0.855072463768116,1
7485,56,Male,66.6,1.64,167.0,139.0,74.0,0.53,Strength,19.1,3.2,3,0,24.6,6.0,0.6989247311827957,4.193548387096774,148.0,0.6989247311827957,1
7486,37,Female,57.3,1.78,186.0,142.0,60.0,1.04,Cardio,19.4,3.5,4,2,18.0,7.0,0.6507936507936508,4.555555555555555,271.5,0.6507936507936508,0
7487,19,Male,61.6,1.66,203.0,143.0,68.0,0.92,Yoga,20.5,3.7,5,1,22.3,3.0,0.5555555555555556,1.6666666666666667,94.5,0.5555555555555556,0
7488,58,Male,65.4,1.59,161.0,149.0,81.0,1.07,HIIT,21.0,3.4,3,0,25.9,9.5,0.85,8.075,565.1,0.85,1
7489,36,Male,73.3,1.53,183.0,157.0,78.0,0.46,Mixed,23.1,3.7,2,0,31.5,8.0,0.7523809523809524,6.019047619047619,203.0,0.7523809523809524,1
7490,54,Male,58.2,1.59,165.0,142.0,72.0,1.01,Mixed,13.3,4.6,4,1,23.2,8.0,0.7526881720430108,6.021505376344086,354.0,0.7526881720430108,0
7491,35,Male,68.0,1.51,188.0,171.0,75.0,0.76,HIIT,20.4,3.0,2,0,29.8,9.5,0.8495575221238938,8.070796460176991,417.1,0.8495575221238938,1
7492,33,Male,77.2,1.69,186.0,146.0,71.0,0.88,Cardio,27.6,2.9,3,1,27.1,7.0,0.6521739130434783,4.565217391304348,310.1,0.6521739130434783,1
7493,21,Male,78.1,1.77,201.0,137.0,59.0,1.25,Yoga,12.3,4.1,6,3,24.9,3.0,0.5492957746478874,1.647887323943662,160.9,0.5492957746478874,0
7494,29,Female,48.2,1.55,198.0,179.0,71.0,1.12,HIIT,19.0,4.0,7,2,20.0,9.5,0.8503937007874016,8.078740157480315,436.1,0.8503937007874016,0
7495,46,Female,58.5,1.71,169.0,139.0,70.0,1.1,Strength,17.9,3.5,5,2,20.1,6.0,0.696969696969697,4.181818181818182,269.1,0.696969696969697,0
7496,24,Female,82.4,1.76,195.0,139.0,70.0,0.57,Yoga,27.1,3.9,3,0,26.5,3.0,0.552,1.656,77.8,0.552,1
7497,31,Male,61.8,1.68,185.0,155.0,68.0,0.59,Mixed,16.7,4.2,3,0,21.9,8.0,0.7435897435897436,5.948717948717949,216.9,0.7435897435897436,1
7498,29,Female,49.7,1.52,189.0,147.0,69.0,0.72,Cardio,33.3,2.8,3,0,21.5,7.0,0.65,4.55,162.8,0.65,1
7499,52,Male,68.8,1.72,167.0,135.0,58.0,1.19,Strength,12.9,3.9,7,3,23.3,6.0,0.7064220183486238,4.238532110091743,347.0,0.7064220183486238,0
7500,22,Male,65.5,1.67,194.0,174.0,66.0,0.98,HIIT,23.6,3.4,5,2,23.3,9.5,0.84375,8.015625,514.5,0.84375,0
7501,34,Female,76.5,1.66,178.0,131.0,75.0,0.5,Yoga,29.7,3.4,3,0,27.6,3.0,0.5436893203883495,1.6310679611650485,62.4,0.5436893203883495,1
7502,59,Male,58.1,1.63,154.0,142.0,73.0,1.24,HIIT,14.8,3.8,4,1,22.0,9.5,0.8518518518518519,8.092592592592593,583.0,0.8518518518518519,0
7503,49,Male,77.6,1.69,173.0,149.0,75.0,0.73,Mixed,26.7,4.1,2,0,27.2,8.0,0.7551020408163265,6.040816326530612,342.2,0.7551020408163265,1
7504,27,Female,77.2,1.73,190.0,151.0,78.0,1.05,Cardio,30.2,2.9,4,1,25.8,7.0,0.6517857142857143,4.5625,369.8,0.6517857142857143,1
7505,34,Male,65.0,1.9,185.0,153.0,78.0,0.52,Strength,16.5,3.0,3,0,18.0,6.0,0.7009345794392523,4.205607476635514,142.1,0.7009345794392523,1
7506,22,Female,72.0,1.69,198.0,167.0,75.0,0.69,Mixed,26.5,3.8,3,0,25.2,8.0,0.7479674796747967,5.983739837398374,297.3,0.7479674796747967,1
7507,59,Male,60.4,1.83,166.0,151.0,67.0,0.73,HIIT,24.8,3.2,3,0,18.0,9.5,0.8484848484848485,8.06060606060606,355.4,0.8484848484848485,1
7508,26,Male,60.1,1.72,193.0,158.0,77.0,0.63,Strength,28.2,3.3,2,0,20.4,6.0,0.6982758620689655,4.189655172413794,158.6,0.6982758620689655,1
7509,50,Female,72.1,1.67,171.0,156.0,67.0,0.96,HIIT,18.7,3.1,7,2,25.9,9.5,0.8557692307692307,8.129807692307692,562.7,0.8557692307692307,0
7510,53,Female,68.8,1.69,161.0,147.0,66.0,0.42,HIIT,16.8,2.4,3,1,24.0,9.5,0.8526315789473684,8.1,234.1,0.8526315789473684,1
7511,53,Female,43.7,1.56,166.0,132.0,69.0,0.62,Cardio,31.3,2.5,3,0,18.0,7.0,0.6494845360824743,4.546391752577319,123.2,0.6494845360824743,1
7512,35,Male,57.1,1.71,180.0,143.0,75.0,0.53,Cardio,15.6,2.4,5,1,19.5,7.0,0.6476190476190476,4.533333333333333,137.2,0.6476190476190476,1
7513,26,Male,39.5,1.48,193.0,150.0,70.0,0.52,Cardio,27.2,2.4,2,0,18.0,7.0,0.6504065040650406,4.5528455284552845,93.5,0.6504065040650406,1
7514,46,Female,47.3,1.59,175.0,137.0,66.0,0.96,Cardio,23.8,3.4,6,2,18.6,7.0,0.6513761467889908,4.559633027522936,207.0,0.6513761467889908,0
7515,31,Female,75.2,1.69,188.0,148.0,75.0,0.78,Cardio,23.1,2.9,2,0,26.3,7.0,0.6460176991150443,4.522123893805309,265.2,0.6460176991150443,1
7516,42,Female,70.5,1.8,176.0,131.0,77.0,0.56,Yoga,30.6,3.5,3,0,21.8,3.0,0.5454545454545454,1.6363636363636362,64.6,0.5454545454545454,1
7517,32,Male,82.0,1.82,189.0,148.0,70.0,0.69,Cardio,21.0,2.4,3,0,24.7,7.0,0.6554621848739496,4.588235294117647,259.6,0.6554621848739496,1
7518,23,Male,66.0,1.66,195.0,151.0,69.0,0.97,Cardio,19.2,3.6,3,1,24.1,7.0,0.6507936507936508,4.555555555555555,291.6,0.6507936507936508,1
7519,59,Female,69.4,1.7,159.0,128.0,55.0,1.16,Strength,11.8,3.8,5,3,24.1,6.0,0.7019230769230769,4.211538461538462,339.0,0.7019230769230769,0
7520,46,Female,88.9,1.78,169.0,141.0,75.0,0.62,Strength,28.4,3.1,3,0,28.1,6.0,0.7021276595744681,4.212765957446809,232.2,0.7021276595744681,1
7521,32,Female,55.5,1.55,191.0,157.0,78.0,0.5,Strength,24.9,2.6,2,0,23.2,6.0,0.6991150442477876,4.1946902654867255,116.4,0.6991150442477876,1
7522,46,Male,81.8,1.72,174.0,131.0,79.0,1.11,Yoga,21.2,3.8,2,0,27.6,3.0,0.5473684210526316,1.642105263157895,149.1,0.5473684210526316,1
7523,21,Female,45.9,1.6,197.0,155.0,77.0,0.65,Cardio,28.0,2.7,5,1,18.0,7.0,0.65,4.55,135.7,0.65,1
7524,35,Female,78.7,1.66,180.0,132.0,74.0,0.87,Yoga,25.2,4.3,2,0,28.4,3.0,0.5471698113207547,1.641509433962264,112.4,0.5471698113207547,1
7525,56,Female,50.3,1.63,176.0,130.0,74.0,0.46,Yoga,33.4,3.8,2,0,18.8,3.0,0.5490196078431373,1.647058823529412,38.1,0.5490196078431373,1
7526,33,Male,58.5,1.72,172.0,156.0,66.0,1.35,HIIT,8.0,3.7,7,3,19.7,9.5,0.8490566037735849,8.066037735849058,637.0,0.8490566037735849,0
7527,28,Male,63.8,1.74,188.0,139.0,78.0,0.79,Yoga,25.3,3.1,3,0,21.2,3.0,0.5545454545454546,1.6636363636363636,83.9,0.5545454545454546,1
7528,31,Female,88.7,1.77,187.0,169.0,71.0,0.85,HIIT,27.1,3.6,4,2,28.3,9.5,0.8448275862068966,8.025862068965518,605.1,0.8448275862068966,1
7529,20,Male,60.1,1.71,205.0,175.0,85.0,0.67,Mixed,25.0,4.1,3,0,20.4,8.0,0.75,6.0,241.6,0.75,1
7530,59,Female,61.6,1.7,159.0,133.0,71.0,0.61,Strength,34.8,2.9,3,0,21.4,6.0,0.7045454545454546,4.227272727272728,158.8,0.7045454545454546,1
7531,55,Female,70.1,1.87,166.0,151.0,69.0,1.07,HIIT,20.3,3.6,7,2,20.2,9.5,0.845360824742268,8.030927835051546,602.4,0.845360824742268,0
7532,59,Female,58.4,1.53,159.0,135.0,62.0,1.26,Mixed,26.3,4.5,5,2,25.0,8.0,0.7525773195876289,6.020618556701031,443.0,0.7525773195876289,0
7533,35,Female,92.3,1.85,194.0,144.0,83.0,0.8,Yoga,28.2,3.7,3,0,27.0,3.0,0.5495495495495496,1.648648648648649,121.7,0.5495495495495496,1
7534,37,Male,84.0,1.65,185.0,168.0,69.0,0.65,HIIT,23.7,2.5,3,0,30.8,9.5,0.853448275862069,8.107758620689655,442.7,0.853448275862069,1
7535,42,Female,101.4,1.74,175.0,130.0,75.0,0.67,Yoga,15.7,3.8,5,1,33.6,3.0,0.55,1.65,112.1,0.55,1
7536,55,Female,72.2,1.65,169.0,154.0,72.0,0.65,HIIT,23.8,3.1,3,0,26.6,9.5,0.845360824742268,8.030927835051546,376.9,0.845360824742268,1
7537,30,Male,66.0,1.61,189.0,151.0,63.0,1.25,Strength,12.0,4.2,6,3,25.5,6.0,0.6984126984126984,4.19047619047619,345.7,0.6984126984126984,0
7538,21,Female,57.2,1.73,205.0,147.0,76.0,1.05,Yoga,19.5,4.4,4,1,19.1,3.0,0.5503875968992248,1.6511627906976742,99.2,0.5503875968992248,1
7539,31,Male,100.7,1.78,196.0,147.0,57.0,1.39,Cardio,8.0,3.7,7,3,31.6,7.0,0.6474820143884892,4.532374100719425,634.4,0.6474820143884892,0
7540,50,Female,74.2,1.73,171.0,133.0,63.0,0.38,Cardio,26.6,2.0000000000000004,3,1,24.9,7.0,0.6481481481481481,4.537037037037037,127.9,0.6481481481481481,1
7541,45,Female,60.4,1.63,174.0,158.0,69.0,0.54,HIIT,20.3,2.7,5,1,22.8,9.5,0.8476190476190476,8.052380952380952,262.6,0.8476190476190476,1
7542,54,Female,92.2,1.9,163.0,136.0,73.0,0.4,Strength,27.8,3.3,2,0,25.6,6.0,0.7,4.199999999999999,154.9,0.7,1
7543,25,Female,69.5,1.8,199.0,136.0,59.0,0.88,Yoga,19.6,3.4,7,2,21.5,3.0,0.55,1.65,100.9,0.55,0
7544,51,Male,56.6,1.77,176.0,126.0,65.0,0.51,Yoga,30.7,4.1,2,0,18.0,3.0,0.5495495495495496,1.648648648648649,47.6,0.5495495495495496,1
7545,22,Female,71.1,1.64,197.0,178.0,71.0,1.0,HIIT,13.3,3.3,4,2,26.3,9.5,0.8492063492063492,8.067460317460318,573.6,0.8492063492063492,0
7546,22,Male,76.8,1.62,200.0,163.0,77.0,0.79,Strength,23.9,3.5,5,1,29.4,6.0,0.6991869918699187,4.195121951219512,254.5,0.6991869918699187,1
7547,48,Male,71.6,1.65,175.0,148.0,67.0,0.82,Mixed,11.3,4.3,5,1,26.2,8.0,0.75,6.0,352.3,0.75,0
7548,26,Male,76.6,1.79,198.0,140.0,69.0,0.81,Yoga,20.5,3.4,4,1,24.0,3.0,0.5503875968992248,1.6511627906976742,102.4,0.5503875968992248,1
7549,59,Female,60.1,1.58,157.0,135.0,69.0,0.77,Mixed,20.2,4.3,5,2,24.1,8.0,0.75,6.0,277.7,0.75,0
7550,49,Male,61.1,1.57,173.0,131.0,79.0,0.37,Yoga,33.1,3.6,3,0,24.7,3.0,0.5531914893617021,1.6595744680851063,37.5,0.5531914893617021,1
7551,50,Male,73.9,1.73,181.0,166.0,79.0,0.98,HIIT,18.4,3.4,5,1,24.6,9.5,0.8529411764705882,8.102941176470589,586.8,0.8529411764705882,1
7552,20,Male,69.6,1.71,200.0,162.0,73.0,1.0,Strength,23.1,3.2,5,1,23.8,6.0,0.7007874015748031,4.2047244094488185,292.6,0.7007874015748031,1
7553,47,Female,61.9,1.6,175.0,138.0,70.0,0.59,Cardio,24.9,2.8,3,0,24.1,7.0,0.6476190476190476,4.533333333333333,165.6,0.6476190476190476,1
7554,29,Female,74.6,1.57,193.0,175.0,74.0,0.68,HIIT,23.3,3.2,4,1,30.2,9.5,0.8487394957983193,8.063025210084033,409.0,0.8487394957983193,1
7555,46,Male,86.1,1.82,177.0,135.0,57.0,1.17,Cardio,8.3,4.2,7,3,25.9,7.0,0.65,4.55,458.4,0.65,0
7556,20,Male,71.9,1.72,194.0,161.0,60.0,1.37,Mixed,9.3,4.9,5,3,24.4,8.0,0.753731343283582,6.029850746268656,594.0,0.753731343283582,0
7557,43,Female,63.5,1.54,187.0,161.0,81.0,0.34,Mixed,34.5,3.7,3,0,26.6,8.0,0.7547169811320755,6.037735849056604,130.4,0.7547169811320755,1
7558,47,Male,64.0,1.55,173.0,156.0,55.0,0.78,HIIT,15.1,3.2,7,3,26.6,9.5,0.8559322033898306,8.131355932203391,405.9,0.8559322033898306,0
7559,26,Male,75.1,1.64,197.0,162.0,60.0,1.33,Mixed,13.7,4.7,7,3,27.8,8.0,0.7445255474452555,5.956204379562044,594.9,0.7445255474452555,0
7560,43,Male,64.5,1.75,177.0,129.0,69.0,0.63,Yoga,31.0,3.6,2,0,21.0,3.0,0.5555555555555556,1.6666666666666667,67.7,0.5555555555555556,1
7561,19,Female,66.8,1.74,205.0,163.0,65.0,0.8,Strength,23.7,3.1,5,1,22.1,6.0,0.7,4.199999999999999,224.4,0.7,1
7562,20,Male,66.7,1.79,197.0,176.0,57.0,1.41,HIIT,18.2,3.6,7,3,20.7,9.5,0.85,8.075,759.4,0.85,0
7563,21,Male,63.4,1.53,192.0,164.0,78.0,1.06,Mixed,25.1,4.5,5,1,27.1,8.0,0.7543859649122807,6.035087719298246,405.6,0.7543859649122807,1
7564,42,Female,77.9,1.7,177.0,151.0,70.0,0.54,Mixed,23.8,3.8,4,1,26.9,8.0,0.7570093457943925,6.05607476635514,254.8,0.7570093457943925,1
7565,30,Male,62.8,1.82,192.0,164.0,78.0,1.05,Mixed,18.0,4.6,4,2,18.9,8.0,0.7543859649122807,6.035087719298246,398.0,0.7543859649122807,0
7566,56,Female,84.1,1.81,162.0,142.0,80.0,0.85,Mixed,34.5,4.3,3,0,25.6,8.0,0.7560975609756098,6.048780487804878,432.4,0.7560975609756098,1
7567,52,Female,86.8,1.72,165.0,135.0,80.0,0.97,Cardio,20.4,2.8,2,0,29.5,7.0,0.6470588235294118,4.529411764705882,381.4,0.6470588235294118,1
7568,40,Female,83.2,1.9,182.0,127.0,60.0,0.87,Yoga,17.5,4.1,6,2,23.1,3.0,0.5491803278688525,1.6475409836065575,119.3,0.5491803278688525,0
7569,26,Male,76.5,1.74,189.0,138.0,74.0,0.82,Yoga,24.3,3.7,2,0,25.3,3.0,0.5565217391304348,1.6695652173913045,104.7,0.5565217391304348,1
7570,19,Male,85.7,1.78,205.0,169.0,59.0,1.13,Mixed,14.4,5.0,7,2,26.9,8.0,0.7534246575342466,6.027397260273973,583.7,0.7534246575342466,0
7571,58,Male,53.1,1.68,160.0,130.0,73.0,0.25,Cardio,25.2,2.5,3,0,18.7,7.0,0.6551724137931034,4.586206896551724,60.9,0.6551724137931034,1
7572,48,Male,63.1,1.6,174.0,148.0,68.0,1.02,Mixed,17.6,4.8,3,1,24.6,8.0,0.7547169811320755,6.037735849056604,388.6,0.7547169811320755,0
7573,19,Male,73.8,1.59,195.0,158.0,70.0,0.53,Strength,21.0,3.4,4,1,29.1,6.0,0.704,4.224,165.2,0.704,1
7574,49,Male,62.4,1.7,178.0,129.0,69.0,1.15,Yoga,14.6,5.0,5,2,21.6,3.0,0.5504587155963303,1.651376146788991,118.5,0.5504587155963303,0
7575,35,Male,75.2,1.66,187.0,168.0,59.0,1.41,HIIT,16.3,3.9,6,3,27.3,9.5,0.8515625,8.08984375,857.8,0.8515625,0
7576,30,Male,54.5,1.5,193.0,156.0,69.0,0.63,Strength,21.7,3.6,4,2,24.1,6.0,0.7016129032258065,4.209677419354839,144.5,0.7016129032258065,1
7577,22,Female,53.0,1.58,192.0,146.0,63.0,0.92,Cardio,29.3,3.4,3,1,21.3,7.0,0.6434108527131783,4.503875968992248,219.6,0.6434108527131783,1
7578,59,Male,64.1,1.65,157.0,145.0,77.0,0.89,HIIT,24.6,2.9,3,0,23.6,9.5,0.85,8.075,460.7,0.85,1
7579,27,Male,67.3,1.75,194.0,156.0,68.0,0.89,Strength,13.0,3.7,4,1,21.9,6.0,0.6984126984126984,4.19047619047619,251.0,0.6984126984126984,0
7580,42,Female,57.6,1.68,173.0,149.0,76.0,0.56,Mixed,28.4,4.2,3,0,20.4,8.0,0.7525773195876289,6.020618556701031,194.2,0.7525773195876289,1
7581,51,Male,64.3,1.67,166.0,144.0,79.0,0.36,Mixed,18.5,3.9,2,0,23.0,8.0,0.7471264367816092,5.977011494252873,138.4,0.7471264367816092,1
7582,54,Female,60.7,1.58,170.0,122.0,63.0,0.8,Yoga,28.2,4.1,5,1,24.3,3.0,0.5514018691588785,1.6542056074766354,80.3,0.5514018691588785,0
7583,47,Male,66.0,1.68,170.0,157.0,82.0,0.81,HIIT,26.0,3.5,3,0,23.3,9.5,0.8522727272727273,8.09659090909091,432.8,0.8522727272727273,1
7584,24,Male,75.3,1.81,198.0,179.0,74.0,0.61,HIIT,23.9,3.1,3,0,22.9,9.5,0.8467741935483871,8.044354838709678,369.5,0.8467741935483871,1
7585,23,Female,71.6,1.7,193.0,155.0,84.0,0.25,Cardio,26.5,2.6,2,0,24.9,7.0,0.6513761467889908,4.559633027522936,81.6,0.6513761467889908,1
7586,20,Female,61.1,1.53,203.0,143.0,70.0,0.86,Yoga,26.6,3.8,5,1,26.1,3.0,0.5488721804511278,1.6466165413533835,86.5,0.5488721804511278,1
7587,30,Male,47.0,1.55,184.0,159.0,82.0,0.34,Mixed,21.4,4.0,2,0,19.4,8.0,0.7549019607843137,6.03921568627451,96.5,0.7549019607843137,1
7588,20,Female,69.5,1.74,203.0,184.0,75.0,0.75,HIIT,27.1,3.4,3,0,23.0,9.5,0.8515625,8.08984375,421.7,0.8515625,1
7589,43,Male,49.5,1.66,188.0,170.0,71.0,0.79,HIIT,16.5,3.9,5,1,18.0,9.5,0.8461538461538461,8.038461538461538,314.3,0.8461538461538461,0
7590,41,Male,65.3,1.67,176.0,131.0,76.0,0.69,Yoga,26.2,4.0,3,0,23.4,3.0,0.55,1.65,74.3,0.55,1
7591,23,Male,64.5,1.62,194.0,176.0,74.0,0.8,HIIT,25.1,3.2,2,0,24.6,9.5,0.85,8.075,416.7,0.85,1
7592,59,Male,78.7,1.73,167.0,152.0,69.0,0.67,HIIT,19.0,3.0,3,1,26.3,9.5,0.8469387755102041,8.045918367346939,424.3,0.8469387755102041,1
7593,29,Male,67.0,1.65,191.0,155.0,71.0,0.65,Strength,16.2,3.5,3,1,24.6,6.0,0.7,4.199999999999999,182.9,0.7,1
7594,53,Male,72.3,1.66,161.0,146.0,63.0,1.34,HIIT,14.3,4.2,6,3,26.2,9.5,0.8469387755102041,8.045918367346939,779.5,0.8469387755102041,0
7595,19,Female,61.7,1.59,203.0,158.0,76.0,0.95,Cardio,34.1,3.4,2,0,24.3,7.0,0.6456692913385826,4.519685039370079,264.9,0.6456692913385826,1
7596,28,Female,66.9,1.77,193.0,139.0,73.0,0.43,Yoga,26.3,3.4,5,1,21.3,3.0,0.55,1.65,47.5,0.55,1
7597,56,Female,53.7,1.66,161.0,119.0,67.0,0.48,Yoga,27.7,2.8,2,0,19.5,3.0,0.5531914893617021,1.6595744680851063,42.8,0.5531914893617021,1
7598,51,Male,69.5,1.74,166.0,136.0,80.0,0.7,Cardio,28.7,2.4,3,0,22.9,7.0,0.6511627906976745,4.558139534883721,221.8,0.6511627906976745,1
7599,43,Female,51.0,1.56,181.0,147.0,66.0,0.91,Strength,21.4,3.8,4,1,20.9,6.0,0.7043478260869566,4.22608695652174,196.1,0.7043478260869566,0
7600,35,Male,80.8,1.85,180.0,145.0,62.0,0.86,Strength,17.4,3.7,5,1,23.5,6.0,0.7033898305084746,4.220338983050848,293.3,0.7033898305084746,0
7601,38,Female,72.0,1.81,175.0,151.0,79.0,0.87,Mixed,19.9,4.1,3,1,22.0,8.0,0.75,6.0,375.8,0.75,1
7602,53,Male,56.9,1.49,163.0,149.0,72.0,0.6,HIIT,14.1,3.0,7,2,25.7,9.5,0.8461538461538461,8.038461538461538,274.4,0.8461538461538461,0
7603,57,Male,61.9,1.6,167.0,131.0,65.0,1.03,Cardio,16.9,3.5,5,2,24.2,7.0,0.6470588235294118,4.529411764705882,288.8,0.6470588235294118,0
7604,39,Male,77.0,1.73,180.0,135.0,80.0,0.74,Yoga,33.1,3.5,3,0,25.8,3.0,0.55,1.65,94.0,0.55,1
7605,47,Male,61.8,1.55,170.0,141.0,73.0,0.56,Strength,32.3,3.1,3,0,25.8,6.0,0.7010309278350515,4.2061855670103085,145.6,0.7010309278350515,1
7606,47,Male,64.7,1.67,173.0,136.0,68.0,0.48,Cardio,22.9,2.0000000000000004,3,1,23.3,7.0,0.6476190476190476,4.533333333333333,140.8,0.6476190476190476,1
7607,25,Female,69.8,1.72,197.0,166.0,72.0,0.54,Mixed,29.0,3.2,3,0,23.5,8.0,0.752,6.016,226.8,0.752,1
7608,51,Male,71.8,1.66,177.0,148.0,62.0,0.65,Mixed,19.5,3.8,6,2,26.0,8.0,0.7478260869565218,5.982608695652174,279.2,0.7478260869565218,0
7609,26,Female,101.6,1.73,196.0,175.0,59.0,1.36,HIIT,18.9,4.3,7,3,33.8,9.5,0.8467153284671532,8.043795620437956,1111.5,0.8467153284671532,0
7610,37,Male,52.0,1.61,193.0,156.0,71.0,0.25,Strength,22.0,2.7,3,0,20.0,6.0,0.6967213114754098,4.1803278688524586,54.3,0.6967213114754098,1
7611,57,Male,51.2,1.46,167.0,139.0,55.0,0.94,Mixed,12.3,3.9,6,2,24.2,8.0,0.75,6.0,288.8,0.75,0
7612,42,Male,60.8,1.78,177.0,160.0,69.0,0.98,HIIT,20.0,3.6,5,1,19.2,9.5,0.8425925925925926,8.00462962962963,476.9,0.8425925925925926,0
7613,36,Female,75.6,1.78,188.0,151.0,65.0,0.9,Strength,20.4,3.6,4,1,23.9,6.0,0.6991869918699187,4.195121951219512,285.4,0.6991869918699187,1
7614,22,Male,76.9,1.9,201.0,170.0,76.0,0.47,Mixed,26.7,4.0,2,0,21.3,8.0,0.752,6.016,217.4,0.752,1
7615,28,Female,50.1,1.46,198.0,142.0,74.0,0.75,Yoga,16.1,3.6,3,0,23.5,3.0,0.5483870967741935,1.6451612903225803,61.8,0.5483870967741935,1
7616,32,Male,75.8,1.76,192.0,138.0,73.0,0.89,Yoga,21.4,4.5,5,1,24.6,3.0,0.5462184873949579,1.638655462184874,110.5,0.5462184873949579,0
7617,25,Female,48.5,1.48,196.0,152.0,70.0,0.89,Cardio,28.4,2.8,5,1,22.0,7.0,0.6507936507936508,4.555555555555555,196.6,0.6507936507936508,1
7618,36,Female,62.0,1.86,182.0,125.0,55.0,0.8,Yoga,9.8,3.7,5,3,18.0,3.0,0.5511811023622047,1.6535433070866143,82.0,0.5511811023622047,0
7619,40,Female,88.8,1.73,181.0,126.0,59.0,1.06,Yoga,13.2,4.6,7,2,29.7,3.0,0.5491803278688525,1.6475409836065575,155.1,0.5491803278688525,0
7620,44,Male,68.7,1.58,169.0,137.0,64.0,0.78,Strength,21.0,3.3,3,1,27.4,6.0,0.6952380952380952,4.171428571428571,223.5,0.6952380952380952,1
7621,57,Male,72.6,1.76,162.0,146.0,56.0,1.27,HIIT,13.0,4.1,7,3,23.5,9.5,0.8490566037735849,8.066037735849058,743.7,0.8490566037735849,0
7622,49,Female,53.9,1.62,165.0,121.0,66.0,0.88,Yoga,24.7,3.5,5,1,20.4,3.0,0.5555555555555556,1.6666666666666667,79.1,0.5555555555555556,0
7623,43,Male,71.2,1.71,179.0,149.0,80.0,0.48,Strength,23.2,2.6,2,0,24.3,6.0,0.696969696969697,4.181818181818182,142.9,0.696969696969697,1
7624,44,Male,73.6,1.7,180.0,131.0,71.0,1.02,Yoga,17.8,4.4,4,1,25.4,3.0,0.5504587155963303,1.651376146788991,124.0,0.5504587155963303,0
7625,36,Male,93.1,1.85,186.0,156.0,66.0,0.25,Mixed,25.8,3.7,2,0,27.1,8.0,0.75,6.0,139.6,0.75,1
7626,59,Female,95.1,1.86,160.0,129.0,56.0,1.19,Strength,11.6,3.7,5,3,27.4,6.0,0.7019230769230769,4.211538461538462,476.6,0.7019230769230769,0
7627,46,Female,74.0,1.62,173.0,157.0,70.0,0.77,HIIT,22.1,3.7,4,1,28.2,9.5,0.8446601941747572,8.024271844660193,457.2,0.8446601941747572,1
7628,56,Male,57.4,1.79,170.0,135.0,70.0,0.51,Cardio,20.7,2.3,3,0,18.0,7.0,0.65,4.55,133.2,0.65,1
7629,58,Female,67.0,1.72,167.0,153.0,75.0,0.32,HIIT,24.6,2.3,2,0,22.8,9.5,0.8478260869565217,8.054347826086957,172.7,0.8478260869565217,1
7630,50,Male,66.2,1.54,165.0,130.0,66.0,0.78,Cardio,12.4,3.3,4,1,28.0,7.0,0.6464646464646465,4.525252525252526,233.7,0.6464646464646465,0
7631,36,Male,52.7,1.61,185.0,133.0,69.0,0.77,Yoga,22.0,3.4,4,1,20.3,3.0,0.5517241379310345,1.6551724137931034,67.2,0.5517241379310345,1
7632,54,Female,104.2,1.9,168.0,137.0,67.0,0.69,Strength,29.9,3.2,3,1,28.9,6.0,0.693069306930693,4.158415841584159,299.0,0.693069306930693,1
7633,36,Female,92.0,1.72,183.0,166.0,71.0,0.63,HIIT,30.2,3.4,4,1,31.2,9.5,0.8482142857142857,8.058035714285714,467.0,0.8482142857142857,1
7634,50,Male,91.1,1.78,163.0,143.0,82.0,0.72,Mixed,22.9,3.7,3,0,28.8,8.0,0.7530864197530864,6.024691358024692,395.2,0.7530864197530864,1
